processed_row_index,normalized_disease,source_file,source_csv_row_number
36639,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37328
36640,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37329
36641,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37330
36642,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37331
36643,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37332
36644,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37333
36645,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37334
36646,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37335
36647,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37336
36648,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37337
36649,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37338
36650,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37339
36651,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37340
36652,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37341
36653,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37342
36654,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37343
36655,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37344
36656,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37345
36657,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37346
36658,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37347
36659,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37348
36660,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37349
36661,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37350
36662,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37351
36663,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37352
36664,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37353
36665,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37354
36666,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37355
36667,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37356
36668,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37357
36669,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37358
36670,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37359
36671,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37360
36672,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37361
36673,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37362
36674,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37363
36675,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37364
36676,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37365
36677,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37366
36678,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37367
36679,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37368
36680,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37369
36681,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37370
36682,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37371
36683,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37372
36684,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37373
36685,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37374
36686,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37375
36687,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37376
36688,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37377
36689,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37378
36690,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37379
36691,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37380
36692,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37381
36693,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37382
36694,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37383
36695,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37384
36696,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37385
36697,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37386
36698,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37387
36699,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37388
36700,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37389
36701,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37390
36702,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37391
36703,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37392
36704,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37393
36705,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37394
36706,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37395
36707,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37396
36708,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37397
36709,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37398
36710,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37399
36711,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37400
36712,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37401
36713,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37402
36714,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37403
36715,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37404
36716,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37405
36717,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37406
36718,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37407
36719,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37408
36720,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37409
36721,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37410
36722,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37411
36723,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37412
36724,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37413
36725,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37414
36726,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37415
36727,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37416
36728,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37417
36729,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37418
36730,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37419
36731,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37420
36732,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37421
36733,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37422
36734,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37423
36735,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37424
36736,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37425
36737,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37426
36738,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37427
36739,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37428
36740,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37429
36741,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37430
36742,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37431
36743,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37432
36744,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37433
36745,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37434
36746,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37435
36747,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37436
36748,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37437
36749,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37438
36750,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37439
36751,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37440
36752,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37441
36753,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37442
36754,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37443
36755,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37444
36756,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37445
36757,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37446
36758,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37447
36759,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37448
36760,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37449
36761,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37450
36762,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37451
36763,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37452
36764,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37453
36765,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37454
36766,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37455
36767,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37456
36768,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37457
36769,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37458
36770,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37459
36771,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37460
36772,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37461
36773,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37462
36774,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37463
36775,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37464
36776,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37465
36777,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37466
36778,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37467
36779,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37468
36780,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37469
36781,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37470
36782,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37471
36783,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37472
36784,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37473
36785,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37474
36786,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37475
36787,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37476
36788,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37477
36789,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37478
36790,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37479
36791,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37480
36792,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37481
36793,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37482
36794,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37483
36795,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37484
36796,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37485
36797,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37486
36798,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37487
36799,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37488
36800,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37489
36801,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37490
36802,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37491
36803,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37492
36804,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37493
36805,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37494
36806,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37495
36807,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37496
36808,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37497
36809,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37498
36810,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37499
36811,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37500
36812,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37501
36813,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37502
36814,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37503
36815,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37504
36816,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37505
36817,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37506
36818,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37507
36819,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37508
36820,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37509
36821,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37510
36822,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37511
36823,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37512
36824,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37513
36825,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37514
36826,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37515
36827,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37516
36828,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37517
36829,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37518
36830,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37519
36831,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37520
36832,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37521
36833,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37522
36834,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37523
36835,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37524
36836,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37525
36837,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37526
36838,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37527
36839,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37528
36840,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37529
36841,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37530
36842,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37531
36843,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37532
36844,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37533
36845,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37534
36846,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37535
36847,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37536
36848,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37537
36849,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37538
36850,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37539
36851,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37540
36852,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37541
36853,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37542
36854,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37543
36855,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37544
36856,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37545
36857,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37546
36858,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37547
36859,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37548
36860,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37549
36861,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37550
36862,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37551
36863,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37552
36864,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37553
36865,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37554
36866,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37555
36867,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37556
36868,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37557
36869,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37558
36870,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37559
36871,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37560
36872,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37561
36873,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37562
36874,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37563
36875,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37564
36876,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37565
36877,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37566
36878,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37567
36879,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37568
36880,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37569
36881,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37570
36882,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37571
36883,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37572
36884,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37573
36885,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37574
36886,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37575
36887,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37576
36888,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37577
36889,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37578
36890,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37579
36891,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37580
36892,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37581
36893,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37582
36894,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37583
36895,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37584
36896,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37585
36897,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37586
36898,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37587
36899,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37588
36900,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37589
36901,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37590
36902,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37591
36903,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37592
36904,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37593
36905,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37594
36906,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37595
36907,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37596
36908,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37597
36909,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37598
36910,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37599
36911,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37600
36912,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37601
36913,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37602
36914,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37603
36915,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37604
36916,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37605
36917,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37606
36918,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37607
36919,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37608
36920,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37609
36921,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37610
36922,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37611
36923,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37612
36924,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37613
36925,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37614
36926,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37615
36927,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37616
36928,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37617
36929,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37618
36930,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37619
36931,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37620
36932,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37621
36933,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37622
36934,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37623
36935,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37624
36936,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37625
36937,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37626
36938,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37627
36939,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37628
36940,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37629
36941,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37630
36942,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37631
36943,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37632
36944,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37633
36945,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37634
36946,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37635
36947,carpal tunnel syndrome,Diseases_and_Symptoms_dataset.csv,37636
36948,nose disorder,Diseases_and_Symptoms_dataset.csv,37637
36949,nose disorder,Diseases_and_Symptoms_dataset.csv,37638
36950,nose disorder,Diseases_and_Symptoms_dataset.csv,37639
36951,nose disorder,Diseases_and_Symptoms_dataset.csv,37640
36952,nose disorder,Diseases_and_Symptoms_dataset.csv,37641
36953,nose disorder,Diseases_and_Symptoms_dataset.csv,37642
36954,nose disorder,Diseases_and_Symptoms_dataset.csv,37643
36955,nose disorder,Diseases_and_Symptoms_dataset.csv,37644
36956,nose disorder,Diseases_and_Symptoms_dataset.csv,37645
36957,nose disorder,Diseases_and_Symptoms_dataset.csv,37646
36958,nose disorder,Diseases_and_Symptoms_dataset.csv,37647
36959,nose disorder,Diseases_and_Symptoms_dataset.csv,37648
36960,nose disorder,Diseases_and_Symptoms_dataset.csv,37649
36961,nose disorder,Diseases_and_Symptoms_dataset.csv,37650
36962,nose disorder,Diseases_and_Symptoms_dataset.csv,37651
36963,nose disorder,Diseases_and_Symptoms_dataset.csv,37652
36964,nose disorder,Diseases_and_Symptoms_dataset.csv,37653
36965,nose disorder,Diseases_and_Symptoms_dataset.csv,37654
36966,nose disorder,Diseases_and_Symptoms_dataset.csv,37655
36967,nose disorder,Diseases_and_Symptoms_dataset.csv,37656
36968,nose disorder,Diseases_and_Symptoms_dataset.csv,37657
36969,nose disorder,Diseases_and_Symptoms_dataset.csv,37658
36970,nose disorder,Diseases_and_Symptoms_dataset.csv,37659
36971,nose disorder,Diseases_and_Symptoms_dataset.csv,37660
36972,nose disorder,Diseases_and_Symptoms_dataset.csv,37661
36973,nose disorder,Diseases_and_Symptoms_dataset.csv,37662
36974,nose disorder,Diseases_and_Symptoms_dataset.csv,37663
36975,nose disorder,Diseases_and_Symptoms_dataset.csv,37664
36976,nose disorder,Diseases_and_Symptoms_dataset.csv,37665
36977,nose disorder,Diseases_and_Symptoms_dataset.csv,37666
36978,nose disorder,Diseases_and_Symptoms_dataset.csv,37667
36979,nose disorder,Diseases_and_Symptoms_dataset.csv,37668
36980,nose disorder,Diseases_and_Symptoms_dataset.csv,37669
36981,nose disorder,Diseases_and_Symptoms_dataset.csv,37670
36982,nose disorder,Diseases_and_Symptoms_dataset.csv,37671
36983,nose disorder,Diseases_and_Symptoms_dataset.csv,37672
36984,nose disorder,Diseases_and_Symptoms_dataset.csv,37673
36985,nose disorder,Diseases_and_Symptoms_dataset.csv,37674
36986,nose disorder,Diseases_and_Symptoms_dataset.csv,37675
36987,nose disorder,Diseases_and_Symptoms_dataset.csv,37676
36988,nose disorder,Diseases_and_Symptoms_dataset.csv,37677
36989,nose disorder,Diseases_and_Symptoms_dataset.csv,37678
36990,nose disorder,Diseases_and_Symptoms_dataset.csv,37679
36991,nose disorder,Diseases_and_Symptoms_dataset.csv,37680
36992,nose disorder,Diseases_and_Symptoms_dataset.csv,37681
36993,nose disorder,Diseases_and_Symptoms_dataset.csv,37682
36994,nose disorder,Diseases_and_Symptoms_dataset.csv,37683
36995,nose disorder,Diseases_and_Symptoms_dataset.csv,37684
36996,nose disorder,Diseases_and_Symptoms_dataset.csv,37685
36997,nose disorder,Diseases_and_Symptoms_dataset.csv,37686
36998,nose disorder,Diseases_and_Symptoms_dataset.csv,37687
36999,nose disorder,Diseases_and_Symptoms_dataset.csv,37688
37000,nose disorder,Diseases_and_Symptoms_dataset.csv,37689
37001,nose disorder,Diseases_and_Symptoms_dataset.csv,37690
37002,nose disorder,Diseases_and_Symptoms_dataset.csv,37691
37003,nose disorder,Diseases_and_Symptoms_dataset.csv,37692
37004,nose disorder,Diseases_and_Symptoms_dataset.csv,37693
37005,nose disorder,Diseases_and_Symptoms_dataset.csv,37694
37006,nose disorder,Diseases_and_Symptoms_dataset.csv,37695
37007,nose disorder,Diseases_and_Symptoms_dataset.csv,37696
37008,nose disorder,Diseases_and_Symptoms_dataset.csv,37697
37009,nose disorder,Diseases_and_Symptoms_dataset.csv,37698
37010,nose disorder,Diseases_and_Symptoms_dataset.csv,37699
37011,nose disorder,Diseases_and_Symptoms_dataset.csv,37700
37012,nose disorder,Diseases_and_Symptoms_dataset.csv,37701
37013,nose disorder,Diseases_and_Symptoms_dataset.csv,37702
37014,nose disorder,Diseases_and_Symptoms_dataset.csv,37703
37015,nose disorder,Diseases_and_Symptoms_dataset.csv,37704
37016,nose disorder,Diseases_and_Symptoms_dataset.csv,37705
